cdscod;cds;studente;avg_voto;num_esami;max;min;diff_day;diff_day_norm;avg_voto_norm;num_esami_norm;studente;ratio
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;CCAE7906D5E66B20CF02B68F4AB1FADEBE14F236;21;15;13/09/2017;01/02/2017;224;0,482758621;0,7;0,555555556;CCAE7906D5E66B20CF02B68F4AB1FADEBE14F236;0,493678161
E3101Q;[E3101Q] INFORMATICA;4CD89D8A4CBDDC440C041C8F86F6AF0CD2D2871A;24,4;10;03/10/2017;30/01/2017;246;0,530172414;0,813333333;0,37037037;4CD89D8A4CBDDC440C041C8F86F6AF0CD2D2871A;0,493671775
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;07EF7198A05F0DE7F56D5D6BEB61424E39C820D7;25,66666667;13;28/09/2017;26/10/2016;337;0,726293103;0,855555556;0,481481481;07EF7198A05F0DE7F56D5D6BEB61424E39C820D7;0,493670179
E1501N;[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE;239B5DEF39B4B4B75A41F09656A3207E1D74AC85;25,42857143;7;17/07/2017;15/12/2016;214;0,461206897;0,847619048;0,259259259;239B5DEF39B4B4B75A41F09656A3207E1D74AC85;0,493653074
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;9D34788DBE668D6C0D51ADEC963F20DBA670E473;26,33333333;7;21/07/2017;26/10/2016;268;0,577586207;0,877777778;0,259259259;9D34788DBE668D6C0D51ADEC963F20DBA670E473;0,493646232
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;BBEA16BA0DBF67CEEF6D5089C02A53E0DD37D8F8;25,5;8;26/09/2017;20/01/2017;249;0,536637931;0,85;0,296296296;BBEA16BA0DBF67CEEF6D5089C02A53E0DD37D8F8;0,493646232
E4101B;[E4101B] SCIENZE STATISTICHE ED ECONOMICHE;9447F870E830765333032E9B40346380123CFE76;25,57142857;10;14/09/2017;23/11/2016;295;0,635775862;0,852380952;0,37037037;9447F870E830765333032E9B40346380123CFE76;0,493639391
E3101Q;[E3101Q] INFORMATICA;FF44A1CF5534C55167580C12C137BFCF98E98E2A;25,2;9;16/10/2017;30/01/2017;259;0,558189655;0,84;0,333333333;FF44A1CF5534C55167580C12C137BFCF98E98E2A;0,493635057
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);1EED0EF9833D52E6F281C570B6527A32F8DD952B;24;17;04/12/2017;12/01/2017;326;0,702586207;0,8;0,62962963;1EED0EF9833D52E6F281C570B6527A32F8DD952B;0,493630268
E3301M;[E3301M] ECONOMIA E COMMERCIO;FD3097906C27EFAC39D3A46D6A2053DD86B2E480;25;8;21/09/2017;10/02/2017;223;0,480603448;0,833333333;0,296296296;FD3097906C27EFAC39D3A46D6A2053DD86B2E480;0,493614304
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;E5D0E1E29AB6EEF9F5914E034587E751B7068BE6;24,16666667;13;28/09/2017;13/12/2016;289;0,622844828;0,805555556;0,481481481;E5D0E1E29AB6EEF9F5914E034587E751B7068BE6;0,493574393
E3101Q;[E3101Q] INFORMATICA;E8A6D499B6EDC29FBC66783995F0BF739E4A2361;24,8;10;16/10/2017;26/01/2017;263;0,566810345;0,826666667;0,37037037;E8A6D499B6EDC29FBC66783995F0BF739E4A2361;0,49355364
581;[581] GIURISPRUDENZA;5CA486DA4597E6CAEB743B608FBA111B252AFEDC;26,25;9;29/11/2017;25/01/2017;308;0,663793103;0,875;0,333333333;5CA486DA4597E6CAEB743B608FBA111B252AFEDC;0,493534483
E3301M;[E3301M] ECONOMIA E COMMERCIO;3E046765064CE2C0243B05237B646DB4F0CDFF6D;23,5;11;22/09/2017;02/02/2017;232;0,5;0,783333333;0,407407407;3E046765064CE2C0243B05237B646DB4F0CDFF6D;0,493518519
E3301M;[E3301M] ECONOMIA E COMMERCIO;FE956A0BC3FFD35345D2FB728B25F5569BF398DD;23,5;11;14/09/2017;25/01/2017;232;0,5;0,783333333;0,407407407;FE956A0BC3FFD35345D2FB728B25F5569BF398DD;0,493518519
E1601N;[E1601N] SCIENZE DELL'ORGANIZZAZIONE;45E16656FED61C6CE68E4BAD6A144E70FEC8FDD2;25,66666667;9;21/09/2017;14/12/2016;281;0,605603448;0,855555556;0,333333333;45E16656FED61C6CE68E4BAD6A144E70FEC8FDD2;0,493510536
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;46DC3BE8D1678943792822289ED7D7C90B7A3721;25;7;25/07/2017;17/01/2017;189;0,407327586;0,833333333;0,259259259;46DC3BE8D1678943792822289ED7D7C90B7A3721;0,493494572
E2004P;[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE;5E0FB369BB30D12D413C8AC29A4DC506B5E0D971;25;11;28/09/2017;13/12/2016;289;0,622844828;0,833333333;0,407407407;5E0FB369BB30D12D413C8AC29A4DC506B5E0D971;0,493494572
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);0B3113C31C3CAB2B9C63AF87B0F72027FBC6AC77;23;15;22/09/2017;16/12/2016;280;0,603448276;0,766666667;0,555555556;0B3113C31C3CAB2B9C63AF87B0F72027FBC6AC77;0,49348659
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);7B8894F097D7390DA86728050E5A9CB5CB346421;21,33333333;12;29/11/2017;06/06/2017;176;0,379310345;0,711111111;0,444444444;7B8894F097D7390DA86728050E5A9CB5CB346421;0,49348659
E1601N;[E1601N] SCIENZE DELL'ORGANIZZAZIONE;36FEDBC4DCCC2CD10A4D43E41302E891F7EB89CD;25,5;7;21/07/2017;14/12/2016;219;0,471982759;0,85;0,259259259;36FEDBC4DCCC2CD10A4D43E41302E891F7EB89CD;0,493446679
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);220EC033ABD9563210F74FE3ADE021118F0A6114;24,75;13;14/11/2017;10/01/2017;308;0,663793103;0,825;0,481481481;220EC033ABD9563210F74FE3ADE021118F0A6114;0,493438697
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);4461889C02BCF80DA0F2E08CD498124DA6EFBF96;24,75;13;14/11/2017;10/01/2017;308;0,663793103;0,825;0,481481481;4461889C02BCF80DA0F2E08CD498124DA6EFBF96;0,493438697
E1802M;[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE;7E1C8BBD50CCC0115AD6D7DD6BAF59BAC0DA0B44;25,6;7;15/09/2017;02/02/2017;225;0,484913793;0,853333333;0,259259259;7E1C8BBD50CCC0115AD6D7DD6BAF59BAC0DA0B44;0,493437101
F6302N;[F6302N] MANAGEMENT E DESIGN DEI SERVIZI;C392922EFC7BD050C2ADF59AE1933A34AD9FD41E;25,33333333;8;22/09/2017;24/01/2017;241;0,519396552;0,844444444;0,296296296;C392922EFC7BD050C2ADF59AE1933A34AD9FD41E;0,493422733
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;A18AE8D97A8C91667B45336010DE98DE903F1DED;26;7;23/09/2017;17/01/2017;249;0,536637931;0,866666667;0,259259259;A18AE8D97A8C91667B45336010DE98DE903F1DED;0,493398787
E2001R;[E2001R] COMUNICAZIONE INTERCULTURALE;64A698009E5C4F7DCB6A339AE7746F71F396D691;25,6;8;29/09/2017;17/01/2017;255;0,549568966;0,853333333;0,296296296;64A698009E5C4F7DCB6A339AE7746F71F396D691;0,49339719
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;7711C8E19E3D663BBF03339898A48F9E4E7EE8ED;24;10;20/09/2017;02/02/2017;230;0,495689655;0,8;0,37037037;7711C8E19E3D663BBF03339898A48F9E4E7EE8ED;0,493390805
581;[581] GIURISPRUDENZA;DE377E03F9EEA548D64C2D72AECF62E4EFCBD376;29;14;27/11/2017;07/09/2016;446;0,961206897;0,966666667;0,518518519;DE377E03F9EEA548D64C2D72AECF62E4EFCBD376;0,493390805
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;143AFC67CF9FACAD9DA4B415DC9BF6122986C53F;25,71428571;7;22/09/2017;02/02/2017;232;0,5;0,857142857;0,259259259;143AFC67CF9FACAD9DA4B415DC9BF6122986C53F;0,493386243
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;19BDFA15A82E686AB5D1CDDAB860ACB340B76FBC;25,71428571;7;22/09/2017;02/02/2017;232;0,5;0,857142857;0,259259259;19BDFA15A82E686AB5D1CDDAB860ACB340B76FBC;0,493386243
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;033CCB059E11F22C5024FB31E899B2A58E10A35F;24,28571429;10;23/09/2017;24/01/2017;242;0,521551724;0,80952381;0,37037037;033CCB059E11F22C5024FB31E899B2A58E10A35F;0,493363437
E3101Q;[E3101Q] INFORMATICA;74F32252E95C38EF2B7FCD0707C70F4A1B07DE8A;22,25;10;13/07/2017;06/02/2017;157;0,338362069;0,741666667;0,37037037;74F32252E95C38EF2B7FCD0707C70F4A1B07DE8A;0,493358876
E1501N;[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE;1E6CADFEBDC5C0C0AD85EB4BB5F1E3044A01421A;26;8;21/09/2017;19/12/2016;276;0,594827586;0,866666667;0,296296296;1E6CADFEBDC5C0C0AD85EB4BB5F1E3044A01421A;0,493358876
581;[581] GIURISPRUDENZA;393C9AC3A4A8219E87265A2674B15BDE6E7A536C;23,2;9;10/07/2017;24/01/2017;167;0,359913793;0,773333333;0,333333333;393C9AC3A4A8219E87265A2674B15BDE6E7A536C;0,493347701
E3901N;[E3901N] SERVIZIO SOCIALE;04D9CA1984FA963A7609E5B74AB596CA6F8E34B2;25,33333333;9;13/09/2017;21/12/2016;266;0,573275862;0,844444444;0,333333333;04D9CA1984FA963A7609E5B74AB596CA6F8E34B2;0,493342912
I0303D;[I0303D] TECNICHE DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA );E9E0F9542522AECF48F8484E282E6F057C2C8A26;24,5;10;20/09/2017;12/01/2017;251;0,540948276;0,816666667;0,37037037;E9E0F9542522AECF48F8484E282E6F057C2C8A26;0,493342912
E3101Q;[E3101Q] INFORMATICA;DA1848C698B26AB17F410CE4232A380DBF185D5D;25,75;8;16/10/2017;26/01/2017;263;0,566810345;0,858333333;0,296296296;DA1848C698B26AB17F410CE4232A380DBF185D5D;0,493342912
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;D7E79285098646F3CD906CB5C4D2E1D9E21FEE32;24,6;9;21/09/2017;01/02/2017;232;0,5;0,82;0,333333333;D7E79285098646F3CD906CB5C4D2E1D9E21FEE32;0,493333333
E0201Q;[E0201Q] BIOTECNOLOGIE;39E745C5B5494CE44E99F2C794236B7BCF42FE0A;24,71428571;10;17/10/2017;30/01/2017;260;0,560344828;0,823809524;0,37037037;39E745C5B5494CE44E99F2C794236B7BCF42FE0A;0,493322386
581;[581] GIURISPRUDENZA;42DB9721FD3002EEDA8CBD7BE73ACE357D4392AB;24,75;9;27/09/2017;31/01/2017;239;0,515086207;0,825;0,333333333;42DB9721FD3002EEDA8CBD7BE73ACE357D4392AB;0,493318966
581;[581] GIURISPRUDENZA;648C9E5EB2C4DCC167490563A5DF2B095443D95C;25,25;8;25/09/2017;31/01/2017;237;0,510775862;0,841666667;0,296296296;648C9E5EB2C4DCC167490563A5DF2B095443D95C;0,493310983
F7702M;[F7702M] MARKETING E MERCATI GLOBALI;AB306BC556750F361E6F72B79332A70961528930;25,25;8;19/09/2017;25/01/2017;237;0,510775862;0,841666667;0,296296296;AB306BC556750F361E6F72B79332A70961528930;0,493310983
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;1C2A4E4FFFCD5A20087808F422FD8B218AC397E4;26,66666667;8;21/09/2017;14/11/2016;311;0,670258621;0,888888889;0,296296296;1C2A4E4FFFCD5A20087808F422FD8B218AC397E4;0,493295019
F7601M;[F7601M] ECONOMIA DEL TURISMO;0D30CAF8C872392BE19FB61292F5FA2E171FDEB7;25;8;22/09/2017;10/02/2017;224;0,482758621;0,833333333;0,296296296;0D30CAF8C872392BE19FB61292F5FA2E171FDEB7;0,493295019
581;[581] GIURISPRUDENZA;7B94344684782F9422C8A1FB74A62314D3368C49;25;8;05/09/2017;24/01/2017;224;0,482758621;0,833333333;0,296296296;7B94344684782F9422C8A1FB74A62314D3368C49;0,493295019
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);BD30BFD44E6677F7578C48028DFAC09B7FC1B8BE;21,66666667;12;14/11/2017;10/05/2017;188;0,405172414;0,722222222;0,444444444;BD30BFD44E6677F7578C48028DFAC09B7FC1B8BE;0,493295019
E3301M;[E3301M] ECONOMIA E COMMERCIO;35CC962B2FB24C1D8286563AE87DBA9C88F62382;24,75;8;21/09/2017;22/02/2017;211;0,454741379;0,825;0,296296296;35CC962B2FB24C1D8286563AE87DBA9C88F62382;0,493279055
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;B764C7D05FC8B6403306192A4557216DC96CA404;26,42857143;7;18/10/2017;16/01/2017;275;0,592672414;0,880952381;0,259259259;B764C7D05FC8B6403306192A4557216DC96CA404;0,493277915
E3301M;[E3301M] ECONOMIA E COMMERCIO;9B7F6F290858DAC3F379915341816AD73FE7F476;24,6;7;12/07/2017;27/01/2017;166;0,357758621;0,82;0,259259259;9B7F6F290858DAC3F379915341816AD73FE7F476;0,493253512
E1601N;[E1601N] SCIENZE DELL'ORGANIZZAZIONE;B69FB667FC7ECC46E37B6AA956781022391A60AE;24,75;7;19/07/2017;25/01/2017;175;0,377155172;0,825;0,259259259;B69FB667FC7ECC46E37B6AA956781022391A60AE;0,493239144
E3101Q;[E3101Q] INFORMATICA;7A98C12217605B4D2C69C390A1490FFE8C7D2562;25,66666667;8;16/10/2017;30/01/2017;259;0,558189655;0,855555556;0,296296296;7A98C12217605B4D2C69C390A1490FFE8C7D2562;0,493231162
E1401A;[E1401A] SCIENZE DEI SERVIZI GIURIDICI;9BB3A2616165DAF4F053E5538B18FD101A49302E;24;8;14/07/2017;23/01/2017;172;0,370689655;0,8;0,296296296;9BB3A2616165DAF4F053E5538B18FD101A49302E;0,493231162
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;AE956E534F936836B7355E249AE63C7D0AFC5A76;25,66666667;8;25/09/2017;09/01/2017;259;0,558189655;0,855555556;0,296296296;AE956E534F936836B7355E249AE63C7D0AFC5A76;0,493231162
E1501N;[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE;BE35249A1B093C8175FE713E7C38443F93898966;25,625;9;11/09/2017;05/12/2016;280;0,603448276;0,854166667;0,333333333;BE35249A1B093C8175FE713E7C38443F93898966;0,493175287
E3001Q;[E3001Q] FISICA;572881D4E2937749A6D52933B50FF325FE4A37C4;25,66666667;7;18/09/2017;31/01/2017;230;0,495689655;0,855555556;0,259259259;572881D4E2937749A6D52933B50FF325FE4A37C4;0,493151341
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;1D5F2CE2375488B5BA9CBD00D55A7D868093EFF1;26,5;10;26/09/2017;26/10/2016;335;0,721982759;0,883333333;0,37037037;1D5F2CE2375488B5BA9CBD00D55A7D868093EFF1;0,493151341
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;3DCF157929FCCE752A24BA3C8604E16117B5E545;26,5;10;26/09/2017;26/10/2016;335;0,721982759;0,883333333;0,37037037;3DCF157929FCCE752A24BA3C8604E16117B5E545;0,493151341
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;A3F82B435AC6348985A4C564DD8DB5DDCCE6670F;25,8;7;26/09/2017;31/01/2017;238;0,512931034;0,86;0,259259259;A3F82B435AC6348985A4C564DD8DB5DDCCE6670F;0,49313857
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;56EE3EF6196C8F394F4AA5537C9FA83E2E4A6785;25,83333333;7;28/09/2017;31/01/2017;240;0,517241379;0,861111111;0,259259259;56EE3EF6196C8F394F4AA5537C9FA83E2E4A6785;0,493135377
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;FFFDDF90D650E91E9785F3814D31D7D97FAEA8D9;25,83333333;7;22/09/2017;25/01/2017;240;0,517241379;0,861111111;0,259259259;FFFDDF90D650E91E9785F3814D31D7D97FAEA8D9;0,493135377
E1301Q;[E1301Q] SCIENZE BIOLOGICHE;B482B8299AE923D61F39483A36517C2FB31B5813;22,66666667;10;17/07/2017;23/01/2017;175;0,377155172;0,755555556;0,37037037;B482B8299AE923D61F39483A36517C2FB31B5813;0,493119413
E1501N;[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE;C19DD3AAC9D53D72CD5839E5CCF32FBCF15E2B36;23,66666667;8;22/09/2017;20/04/2017;155;0,334051724;0,788888889;0,296296296;C19DD3AAC9D53D72CD5839E5CCF32FBCF15E2B36;0,493103448
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;23A98703CE752F7F9257E02DA0662A02186739D0;23,375;12;29/09/2017;24/01/2017;248;0,534482759;0,779166667;0,444444444;23A98703CE752F7F9257E02DA0662A02186739D0;0,493031609
581;[581] GIURISPRUDENZA;71A5B26436320C80284C0A15EAB929779B6C19BE;27;11;29/11/2017;28/11/2016;366;0,788793103;0,9;0,407407407;71A5B26436320C80284C0A15EAB929779B6C19BE;0,493023627
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;FEE57AD25DAD18E3BAE5625580FEFC551BF3EF52;25,5;8;25/09/2017;17/01/2017;251;0,540948276;0,85;0,296296296;FEE57AD25DAD18E3BAE5625580FEFC551BF3EF52;0,493007663
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);FFA889B03A31C9F645D632D18E59EA0CCA25815F;24,25;14;14/11/2017;13/01/2017;305;0,657327586;0,808333333;0,518518519;FFA889B03A31C9F645D632D18E59EA0CCA25815F;0,493007663
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;1BF4DB05B4BFB50DF7CD6B8D031BF3FF06A89C46;24;10;21/09/2017;02/02/2017;231;0,497844828;0,8;0,37037037;1BF4DB05B4BFB50DF7CD6B8D031BF3FF06A89C46;0,492991699
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;D70B771A012CC57C398FC0D07CDFC78CF1897C6B;24;10;13/09/2017;25/01/2017;231;0,497844828;0,8;0,37037037;D70B771A012CC57C398FC0D07CDFC78CF1897C6B;0,492991699
E3901N;[E3901N] SERVIZIO SOCIALE;6170A835C082C60D0CBC0D2E93CF70AEBEC6057A;24,42857143;9;21/09/2017;08/02/2017;225;0,484913793;0,814285714;0,333333333;6170A835C082C60D0CBC0D2E93CF70AEBEC6057A;0,492990558
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;1218B4BA215DE8192552D21995B9E785445577EA;23,2;12;22/09/2017;23/01/2017;242;0,521551724;0,773333333;0,444444444;1218B4BA215DE8192552D21995B9E785445577EA;0,492988506
E3001Q;[E3001Q] FISICA;8C58F61BE64BF023AD2559683AFA1D4407C34E8A;25;8;19/09/2017;06/02/2017;225;0,484913793;0,833333333;0,296296296;8C58F61BE64BF023AD2559683AFA1D4407C34E8A;0,492975734
E1401A;[E1401A] SCIENZE DEI SERVIZI GIURIDICI;F3426C9DEE86DB60AE8814285D2043A5C4E9EC03;25,85714286;7;22/09/2017;23/01/2017;242;0,521551724;0,861904762;0,259259259;F3426C9DEE86DB60AE8814285D2043A5C4E9EC03;0,492973454
E3101Q;[E3101Q] INFORMATICA;431F0AE8D0258E663D15E7783E23C840820681E4;22,2;13;14/09/2017;30/01/2017;227;0,489224138;0,74;0,481481481;431F0AE8D0258E663D15E7783E23C840820681E4;0,492964559
E3401Q;[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE;BFFA4D220104BF51E9851FE572B6C0D2A7167C56;26;9;24/11/2017;30/01/2017;298;0,642241379;0,866666667;0,333333333;BFFA4D220104BF51E9851FE572B6C0D2A7167C56;0,49295977
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;A4BBB88354300B760AD8F3D9BFCB010BC66F76C4;25,57142857;8;28/09/2017;16/01/2017;255;0,549568966;0,852380952;0,296296296;A4BBB88354300B760AD8F3D9BFCB010BC66F76C4;0,492921
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;AAF533E2B849E6A32C98A186FCF6464632032CF4;25,66666667;8;07/09/2017;21/12/2016;260;0,560344828;0,855555556;0,296296296;AAF533E2B849E6A32C98A186FCF6464632032CF4;0,492911877
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;C01B3907689208C06A1E8C1E8CB0C4B371323766;25,66666667;8;13/10/2017;26/01/2017;260;0,560344828;0,855555556;0,296296296;C01B3907689208C06A1E8C1E8CB0C4B371323766;0,492911877
E2001R;[E2001R] COMUNICAZIONE INTERCULTURALE;0C931C0210BB94D4C796E731138F9E19F75D9835;25,5;7;29/09/2017;20/02/2017;221;0,476293103;0,85;0,259259259;0C931C0210BB94D4C796E731138F9E19F75D9835;0,492887931
F7702M;[F7702M] MARKETING E MERCATI GLOBALI;4D69B18B812D6E46B8911724307CC0532C690029;23,5;8;21/06/2017;25/01/2017;147;0,316810345;0,783333333;0,296296296;4D69B18B812D6E46B8911724307CC0532C690029;0,492879949
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);EAC74740465B9EA34F0D1C7ACED7E5BBC6019A88;25,16666667;10;22/09/2017;16/12/2016;280;0,603448276;0,838888889;0,37037037;EAC74740465B9EA34F0D1C7ACED7E5BBC6019A88;0,492879949
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;253D2249E8E2818F5A978A3015DFB2D252894AF4;25,66666667;7;13/09/2017;25/01/2017;231;0,497844828;0,855555556;0,259259259;253D2249E8E2818F5A978A3015DFB2D252894AF4;0,492871967
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;6B6E4AE598FB6FA3BF715C5AF2591C269D8BD2BC;25,66666667;7;13/09/2017;25/01/2017;231;0,497844828;0,855555556;0,259259259;6B6E4AE598FB6FA3BF715C5AF2591C269D8BD2BC;0,492871967
E1301Q;[E1301Q] SCIENZE BIOLOGICHE;6C01FFCB28CF287C5576D0A132CD66D8E4333EC9;25,66666667;7;25/09/2017;06/02/2017;231;0,497844828;0,855555556;0,259259259;6C01FFCB28CF287C5576D0A132CD66D8E4333EC9;0,492871967
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;9A1C37016A6A635D831AE00D3AFC54C8BBABB7AD;25,66666667;7;13/09/2017;25/01/2017;231;0,497844828;0,855555556;0,259259259;9A1C37016A6A635D831AE00D3AFC54C8BBABB7AD;0,492871967
F5104P;[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA;BF3D4D865B163DA5F6CC2D67B47B50D69E5C4D88;25,8;7;19/09/2017;23/01/2017;239;0,515086207;0,86;0,259259259;BF3D4D865B163DA5F6CC2D67B47B50D69E5C4D88;0,492859195
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;A75F9347DA90CB75E537149D3A4A23C23A37FED3;26,33333333;8;21/09/2017;30/11/2016;295;0,635775862;0,877777778;0,296296296;A75F9347DA90CB75E537149D3A4A23C23A37FED3;0,49284802
E0201Q;[E0201Q] BIOTECNOLOGIE;F786011E5663D2B651FE41BAD14D4F0879EB1238;26;7;17/10/2017;08/02/2017;251;0,540948276;0,866666667;0,259259259;F786011E5663D2B651FE41BAD14D4F0879EB1238;0,492840038
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;23B2C186E27E8283EE667918A0D3DCC7BFE6959A;25;9;27/09/2017;18/01/2017;252;0,543103448;0,833333333;0,333333333;23B2C186E27E8283EE667918A0D3DCC7BFE6959A;0,492816092
E2001R;[E2001R] COMUNICAZIONE INTERCULTURALE;85BFF3B79DD0AFC1F1C8D60E1921C6E641112A07;25;9;27/09/2017;18/01/2017;252;0,543103448;0,833333333;0,333333333;85BFF3B79DD0AFC1F1C8D60E1921C6E641112A07;0,492816092
I0101D;[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE);B88E36BAE5001BC72F4AF22981F59A6BDB719D9C;25;12;14/11/2017;13/01/2017;305;0,657327586;0,833333333;0,444444444;B88E36BAE5001BC72F4AF22981F59A6BDB719D9C;0,492816092
E1601N;[E1601N] SCIENZE DELL'ORGANIZZAZIONE;7537FA9E45E1979A1B1E3BC14DB40BF380B4EAED;23,4;8;21/04/2017;30/11/2016;142;0,306034483;0,78;0,296296296;7537FA9E45E1979A1B1E3BC14DB40BF380B4EAED;0,492809706
E2401P;[E2401P] SCIENZE E TECNICHE PSICOLOGICHE;E46F965EC15B4E54A724FE42BC49C50BD9315E93;24,16666667;11;02/10/2017;16/01/2017;259;0,558189655;0,805555556;0,407407407;E46F965EC15B4E54A724FE42BC49C50BD9315E93;0,492776181
F8204B;[F8204B] SCIENZE STATISTICHE ED ECONOMICHE;074F9614C89059CA0944F53D2DDF9E8B25A4A97F;25,75;9;16/11/2017;02/02/2017;287;0,618534483;0,858333333;0,333333333;074F9614C89059CA0944F53D2DDF9E8B25A4A97F;0,492744253
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;007D02493652C6995AA132EE259194272E3C2E20;25,5;8;10/10/2017;31/01/2017;252;0,543103448;0,85;0,296296296;007D02493652C6995AA132EE259194272E3C2E20;0,492688378
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;E9A051DE1C6A48C1F6FCFDF9B4D95B4CFB84F3AA;25,5;8;25/09/2017;16/01/2017;252;0,543103448;0,85;0,296296296;E9A051DE1C6A48C1F6FCFDF9B4D95B4CFB84F3AA;0,492688378
E3101Q;[E3101Q] INFORMATICA;28F2C3E69CFC88C1655350B92C7FD53C1FBE2985;24,125;10;25/09/2017;31/01/2017;237;0,510775862;0,804166667;0,37037037;28F2C3E69CFC88C1655350B92C7FD53C1FBE2985;0,492680396
E2001R;[E2001R] COMUNICAZIONE INTERCULTURALE;BFA66BE76D714A0F56FE225A8EA04AFE0012D1DC;25,25;8;14/09/2017;18/01/2017;239;0,515086207;0,841666667;0,296296296;BFA66BE76D714A0F56FE225A8EA04AFE0012D1DC;0,492672414
F8501R;[F8501R] SCIENZE PEDAGOGICHE;BC5635C19E4FA30955C97D8412DBD732B8B80462;25;8;20/09/2017;06/02/2017;226;0,487068966;0,833333333;0,296296296;BC5635C19E4FA30955C97D8412DBD732B8B80462;0,49265645
